Z Massive Invalid Company 7 @@@,1000007,100000007,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000008,100000008,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 9 @@@,1000009,100000009,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000010,100000010,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 11 @@@,1000011,100000011,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000012,100000012,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 13 @@@,1000013,100000013,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000014,100000014,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 15 @@@,1000015,100000015,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000016,100000016,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 17 @@@,1000017,100000017,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000018,100000018,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 19 @@@,1000019,100000019,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000020,100000020,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 21 @@@,1000021,100000021,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000022,100000022,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 23 @@@,1000023,100000023,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000024,100000024,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 25 @@@,1000025,100000025,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000026,100000026,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 27 @@@,1000027,100000027,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000028,100000028,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 29 @@@,1000029,100000029,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000030,100000030,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 31 @@@,1000031,100000031,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000032,100000032,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 33 @@@,1000033,100000033,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000034,100000034,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 35 @@@,1000035,100000035,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000036,100000036,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 37 @@@,1000037,100000037,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000038,100000038,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 39 @@@,1000039,100000039,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000040,100000040,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 41 @@@,1000041,100000041,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000042,100000042,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 43 @@@,1000043,100000043,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000044,100000044,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 45 @@@,1000045,100000045,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000046,100000046,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 47 @@@,1000047,100000047,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000048,100000048,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 49 @@@,1000049,100000049,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000050,100000050,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 51 @@@,1000051,100000051,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000052,100000052,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 53 @@@,1000053,100000053,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000054,100000054,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 55 @@@,1000055,100000055,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000056,100000056,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 57 @@@,1000057,100000057,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000058,100000058,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 59 @@@,1000059,100000059,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000060,100000060,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 61 @@@,1000061,100000061,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000062,100000062,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 63 @@@,1000063,100000063,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000064,100000064,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 65 @@@,1000065,100000065,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000066,100000066,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 67 @@@,1000067,100000067,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000068,100000068,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 69 @@@,1000069,100000069,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000070,100000070,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 71 @@@,1000071,100000071,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000072,100000072,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 73 @@@,1000073,100000073,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000074,100000074,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 75 @@@,1000075,100000075,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000076,100000076,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 77 @@@,1000077,100000077,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000078,100000078,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 79 @@@,1000079,100000079,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000080,100000080,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 81 @@@,1000081,100000081,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000082,100000082,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 83 @@@,1000083,100000083,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000084,100000084,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 85 @@@,1000085,100000085,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000086,100000086,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 87 @@@,1000087,100000087,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000088,100000088,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 89 @@@,1000089,100000089,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000090,100000090,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 91 @@@,1000091,100000091,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000092,100000092,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 93 @@@,1000093,100000093,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000094,100000094,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 95 @@@,1000095,100000095,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000096,100000096,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 97 @@@,1000097,100000097,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000098,100000098,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 99 @@@,1000099,100000099,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000100,100000100,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 101 @@@,1000101,100000101,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000102,100000102,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 103 @@@,1000103,100000103,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000104,100000104,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 105 @@@,1000105,100000105,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000106,100000106,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 107 @@@,1000107,100000107,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000108,100000108,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 109 @@@,1000109,100000109,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000110,100000110,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 111 @@@,1000111,100000111,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000112,100000112,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 113 @@@,1000113,100000113,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000114,100000114,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 115 @@@,1000115,100000115,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000116,100000116,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 117 @@@,1000117,100000117,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000118,100000118,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 119 @@@,1000119,100000119,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000120,100000120,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 121 @@@,1000121,100000121,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000122,100000122,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 123 @@@,1000123,100000123,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000124,100000124,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 125 @@@,1000125,100000125,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000126,100000126,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 127 @@@,1000127,100000127,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000128,100000128,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 129 @@@,1000129,100000129,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000130,100000130,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 131 @@@,1000131,100000131,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000132,100000132,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 133 @@@,1000133,100000133,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000134,100000134,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 135 @@@,1000135,100000135,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000136,100000136,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 137 @@@,1000137,100000137,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000138,100000138,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 139 @@@,1000139,100000139,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000140,100000140,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 141 @@@,1000141,100000141,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000142,100000142,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 143 @@@,1000143,100000143,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000144,100000144,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 145 @@@,1000145,100000145,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000146,100000146,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 147 @@@,1000147,100000147,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000148,100000148,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 149 @@@,1000149,100000149,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000150,100000150,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 151 @@@,1000151,100000151,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000152,100000152,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 153 @@@,1000153,100000153,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000154,100000154,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 155 @@@,1000155,100000155,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000156,100000156,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 157 @@@,1000157,100000157,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000158,100000158,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 159 @@@,1000159,100000159,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000160,100000160,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 161 @@@,1000161,100000161,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000162,100000162,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 163 @@@,1000163,100000163,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000164,100000164,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 165 @@@,1000165,100000165,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000166,100000166,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 167 @@@,1000167,100000167,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000168,100000168,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 169 @@@,1000169,100000169,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000170,100000170,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 171 @@@,1000171,100000171,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000172,100000172,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 173 @@@,1000173,100000173,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000174,100000174,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 175 @@@,1000175,100000175,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000176,100000176,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 177 @@@,1000177,100000177,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000178,100000178,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 179 @@@,1000179,100000179,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000180,100000180,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 181 @@@,1000181,100000181,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000182,100000182,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 183 @@@,1000183,100000183,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000184,100000184,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 185 @@@,1000185,100000185,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000186,100000186,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 187 @@@,1000187,100000187,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000188,100000188,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 189 @@@,1000189,100000189,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000190,100000190,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 191 @@@,1000191,100000191,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000192,100000192,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 193 @@@,1000193,100000193,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000194,100000194,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 195 @@@,1000195,100000195,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000196,100000196,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 197 @@@,1000197,100000197,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000198,100000198,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 199 @@@,1000199,100000199,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000200,100000200,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 201 @@@,1000201,100000201,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000202,100000202,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 203 @@@,1000203,100000203,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000204,100000204,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 205 @@@,1000205,100000205,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000206,100000206,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 207 @@@,1000207,100000207,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000208,100000208,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 209 @@@,1000209,100000209,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000210,100000210,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 211 @@@,1000211,100000211,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000212,100000212,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 213 @@@,1000213,100000213,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000214,100000214,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 215 @@@,1000215,100000215,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000216,100000216,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 217 @@@,1000217,100000217,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000218,100000218,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 219 @@@,1000219,100000219,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000220,100000220,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 221 @@@,1000221,100000221,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000222,100000222,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 223 @@@,1000223,100000223,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000224,100000224,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 225 @@@,1000225,100000225,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000226,100000226,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 227 @@@,1000227,100000227,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000228,100000228,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 229 @@@,1000229,100000229,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000230,100000230,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 231 @@@,1000231,100000231,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000232,100000232,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 233 @@@,1000233,100000233,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000234,100000234,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 235 @@@,1000235,100000235,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000236,100000236,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 237 @@@,1000237,100000237,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000238,100000238,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 239 @@@,1000239,100000239,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000240,100000240,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 241 @@@,1000241,100000241,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000242,100000242,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 243 @@@,1000243,100000243,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000244,100000244,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 245 @@@,1000245,100000245,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000246,100000246,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 247 @@@,1000247,100000247,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000248,100000248,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 249 @@@,1000249,100000249,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000250,100000250,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 251 @@@,1000251,100000251,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000252,100000252,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 253 @@@,1000253,100000253,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000254,100000254,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 255 @@@,1000255,100000255,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000256,100000256,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 257 @@@,1000257,100000257,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000258,100000258,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 259 @@@,1000259,100000259,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000260,100000260,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 261 @@@,1000261,100000261,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000262,100000262,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 263 @@@,1000263,100000263,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000264,100000264,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 265 @@@,1000265,100000265,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000266,100000266,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 267 @@@,1000267,100000267,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000268,100000268,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 269 @@@,1000269,100000269,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000270,100000270,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 271 @@@,1000271,100000271,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000272,100000272,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 273 @@@,1000273,100000273,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000274,100000274,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 275 @@@,1000275,100000275,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000276,100000276,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 277 @@@,1000277,100000277,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000278,100000278,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 279 @@@,1000279,100000279,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000280,100000280,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 281 @@@,1000281,100000281,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000282,100000282,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
Z Massive Invalid Company 283 @@@,1000283,100000283,Private,Closed,31/02/2025,,,,,,,,,,,,
,1000284,100000284,Private,Closed,31/02/2025,,,,,,,,,,,,
Z Massive Invalid Company 285 @@@,1000285,100000285,Private,Closed,31/02/2025,yes,,,,,,,,,,Unqualified,
,1000286,100000286,Private,Closed,31/02/2025,,,,,,,,,,,,
